arrest,race_is_causasian,race_is_african_american,race_is_hispanic,race_is_other,age_leq_25,age_25_to_45,age_geq_46,female,n_priors_eq_0,n_priors_geq_1,n_priors_geq_2,n_priors_geq_5,n_juvenile_misdemeanors_eq_0,n_juvenile_misdemeanors_geq_1,n_juvenile_misdemeanors_geq_2,n_juvenile_misdemeanors_geq_5,n_juvenile_felonies_eq_0,n_juvenile_felonies_geq_1,n_juvenile_felonies_geq_2,n_juvenile_felonies_geq_5,charge_degree_eq_M
-1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
-1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
-1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0
-1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1
-1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
-1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0
1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0
-1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0
-1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1
1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0
1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1
1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
-1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
-1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1
1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
-1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
-1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
-1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1
-1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0
1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1
1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0
1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
-1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
